      step          time          <dt>         rho_c         v_max        Kn_min  <dt lim>  <dr lim>  <du lim>  <n_iter_cr>  <n_iter_dr>
  84300000  2.083961e+04  1.424714e-04  1.892021e+05  1.274593e+00  7.271246e-05  3.43e+04  7.50e-02  9.50e-01  0.00000e+00  1.00000e+00
  84400000  2.085475e+04  1.514718e-04  1.903125e+05  1.275274e+00  7.246131e-05  3.67e+04  8.54e-02  9.50e-01  0.00000e+00  1.00000e+00
  84500000  2.087003e+04  1.527698e-04  1.914384e+05  1.275960e+00  7.220907e-05  3.73e+04  8.79e-02  9.50e-01  0.00000e+00  1.00000e+00
  84600000  2.088492e+04  1.488974e-04  1.925413e+05  1.276628e+00  7.196427e-05  3.66e+04  8.52e-02  9.50e-01  0.00000e+00  1.00000e+00
  84700000  2.089939e+04  1.447236e-04  1.936186e+05  1.277277e+00  7.172734e-05  3.58e+04  8.29e-02  9.50e-01  0.00000e+00  1.00000e+00
  84800000  2.091342e+04  1.403216e-04  1.946681e+05  1.277905e+00  7.149857e-05  3.49e+04  8.10e-02  9.50e-01  0.00000e+00  1.00000e+00
  84900000  2.092700e+04  1.357980e-04  1.956883e+05  1.278512e+00  7.127809e-05  3.39e+04  7.96e-02  9.50e-01  0.00000e+00  1.00000e+00
  85000000  2.094013e+04  1.312813e-04  1.966789e+05  1.279098e+00  7.106579e-05  3.30e+04  7.87e-02  9.50e-01  0.00000e+00  1.00000e+00
  85100000  2.095282e+04  1.269059e-04  1.976406e+05  1.279663e+00  7.086136e-05  3.21e+04  7.83e-02  9.50e-01  0.00000e+00  1.00000e+00
  85200000  2.096510e+04  1.227985e-04  1.985749e+05  1.280210e+00  7.066427e-05  3.12e+04  7.85e-02  9.50e-01  0.00000e+00  1.00000e+00
  85300000  2.097701e+04  1.190657e-04  1.994845e+05  1.280740e+00  7.047384e-05  3.04e+04  7.90e-02  9.50e-01  0.00000e+00  1.00000e+00
  85400000  2.098859e+04  1.157877e-04  2.003725e+05  1.281254e+00  7.028927e-05  2.97e+04  7.99e-02  9.50e-01  0.00000e+00  1.00000e+00
  85500000  2.099989e+04  1.130166e-04  2.012426e+05  1.281756e+00  7.010968e-05  2.91e+04  8.12e-02  9.50e-01  0.00000e+00  1.00000e+00
  85600000  2.101097e+04  1.107789e-04  2.020988e+05  1.282248e+00  6.993419e-05  2.87e+04  8.26e-02  9.50e-01  0.00000e+00  1.00000e+00
  85700000  2.102188e+04  1.090801e-04  2.029451e+05  1.282732e+00  6.976188e-05  2.84e+04  8.41e-02  9.50e-01  0.00000e+00  1.00000e+00
  85800000  2.103267e+04  1.079114e-04  2.037856e+05  1.283211e+00  6.959188e-05  2.82e+04  8.56e-02  9.50e-01  0.00000e+00  1.00000e+00
  85900000  2.104339e+04  1.072553e-04  2.046243e+05  1.283687e+00  6.942336e-05  2.82e+04  8.70e-02  9.50e-01  0.00000e+00  1.00000e+00
  86000000  2.105410e+04  1.070913e-04  2.054649e+05  1.284163e+00  6.925553e-05  2.83e+04  8.81e-02  9.50e-01  0.00000e+00  1.00000e+00
  86100000  2.106484e+04  1.074001e-04  2.063113e+05  1.284640e+00  6.908764e-05  2.85e+04  8.88e-02  9.50e-01  0.00000e+00  1.00000e+00
  86200000  2.107566e+04  1.081675e-04  2.071672e+05  1.285121e+00  6.891897e-05  2.88e+04  8.90e-02  9.50e-01  0.00000e+00  1.00000e+00
  86300000  2.108660e+04  1.093873e-04  2.080362e+05  1.285608e+00  6.874882e-05  2.92e+04  8.86e-02  9.50e-01  0.00000e+00  1.00000e+00
  86400000  2.109770e+04  1.110637e-04  2.089222e+05  1.286102e+00  6.857651e-05  2.98e+04  8.75e-02  9.50e-01  0.00000e+00  1.00000e+00
  86500000  2.110902e+04  1.132142e-04  2.098292e+05  1.286607e+00  6.840131e-05  3.06e+04  8.55e-02  9.50e-01  0.00000e+00  1.00000e+00
  86600000  2.112061e+04  1.158734e-04  2.107613e+05  1.287124e+00  6.822247e-05  3.14e+04  8.26e-02  9.50e-01  0.00000e+00  1.00000e+00
  86700000  2.113252e+04  1.190971e-04  2.117236e+05  1.287656e+00  6.803916e-05  3.25e+04  7.88e-02  9.50e-01  0.00000e+00  1.00000e+00
  86800000  2.114482e+04  1.229704e-04  2.127215e+05  1.288205e+00  6.785043e-05  3.37e+04  7.39e-02  9.50e-01  0.00000e+00  1.00000e+00
  86900000  2.115758e+04  1.276193e-04  2.137619e+05  1.288775e+00  6.765517e-05  3.51e+04  6.80e-02  9.50e-01  0.00000e+00  1.00000e+00
  87000000  2.117090e+04  1.332304e-04  2.148531e+05  1.289370e+00  6.745199e-05  3.69e+04  6.50e-02  9.50e-01  0.00000e+00  1.00000e+00
  87100000  2.118491e+04  1.400851e-04  2.160060e+05  1.289996e+00  6.723910e-05  3.90e+04  7.18e-02  9.50e-01  0.00000e+00  1.00000e+00
  87200000  2.119977e+04  1.486235e-04  2.172353e+05  1.290660e+00  6.701409e-05  4.16e+04  8.13e-02  9.50e-01  0.00000e+00  1.00000e+00
  87300000  2.121518e+04  1.540179e-04  2.185158e+05  1.291348e+00  6.678187e-05  4.34e+04  8.82e-02  9.50e-01  0.00000e+00  1.00000e+00
  87400000  2.123022e+04  1.504706e-04  2.197733e+05  1.292019e+00  6.655596e-05  4.27e+04  8.56e-02  9.50e-01  0.00000e+00  1.00000e+00
  87500000  2.124486e+04  1.464057e-04  2.210028e+05  1.292671e+00  6.633708e-05  4.18e+04  8.31e-02  9.50e-01  0.00000e+00  1.00000e+00
  87600000  2.125907e+04  1.420725e-04  2.222015e+05  1.293303e+00  6.612556e-05  4.08e+04  8.11e-02  9.50e-01  0.00000e+00  1.00000e+00
  87700000  2.127283e+04  1.375661e-04  2.233676e+05  1.293915e+00  6.592158e-05  3.97e+04  7.95e-02  9.50e-01  0.00000e+00  1.00000e+00
  87800000  2.128613e+04  1.330089e-04  2.244999e+05  1.294505e+00  6.572515e-05  3.86e+04  7.85e-02  9.50e-01  0.00000e+00  1.00000e+00
  87900000  2.129898e+04  1.285358e-04  2.255987e+05  1.295074e+00  6.553605e-05  3.75e+04  7.79e-02  9.50e-01  0.00000e+00  1.00000e+00
  88000000  2.131141e+04  1.242793e-04  2.266655e+05  1.295624e+00  6.535390e-05  3.65e+04  7.79e-02  9.50e-01  0.00000e+00  1.00000e+00
  88100000  2.132345e+04  1.203561e-04  2.277028e+05  1.296156e+00  6.517811e-05  3.55e+04  7.83e-02  9.50e-01  0.00000e+00  1.00000e+00
  88200000  2.133513e+04  1.168582e-04  2.287139e+05  1.296672e+00  6.500801e-05  3.46e+04  7.92e-02  9.50e-01  0.00000e+00  1.00000e+00
  88300000  2.134652e+04  1.138494e-04  2.297027e+05  1.297174e+00  6.484281e-05  3.39e+04  8.03e-02  9.50e-01  0.00000e+00  1.00000e+00
  88400000  2.135765e+04  1.113661e-04  2.306737e+05  1.297666e+00  6.468170e-05  3.33e+04  8.17e-02  9.50e-01  0.00000e+00  1.00000e+00
  88500000  2.136859e+04  1.094210e-04  2.316313e+05  1.298148e+00  6.452386e-05  3.29e+04  8.33e-02  9.50e-01  0.00000e+00  1.00000e+00
  88600000  2.137940e+04  1.080100e-04  2.325802e+05  1.298624e+00  6.436848e-05  3.26e+04  8.48e-02  9.50e-01  0.00000e+00  1.00000e+00
  88700000  2.139011e+04  1.071172e-04  2.335249e+05  1.299097e+00  6.421480e-05  3.25e+04  8.64e-02  9.50e-01  0.00000e+00  1.00000e+00
  88800000  2.140078e+04  1.067218e-04  2.344697e+05  1.299568e+00  6.406206e-05  3.25e+04  8.77e-02  9.50e-01  0.00000e+00  1.00000e+00
  88900000  2.141146e+04  1.068022e-04  2.354189e+05  1.300039e+00  6.390959e-05  3.27e+04  8.87e-02  9.50e-01  0.00000e+00  1.00000e+00
  89000000  2.142219e+04  1.073402e-04  2.363766e+05  1.300514e+00  6.375673e-05  3.30e+04  8.92e-02  9.50e-01  0.00000e+00  1.00000e+00
  89100000  2.143303e+04  1.083241e-04  2.373470e+05  1.300993e+00  6.360285e-05  3.34e+04  8.92e-02  9.50e-01  0.00000e+00  1.00000e+00
  89200000  2.144400e+04  1.097512e-04  2.383341e+05  1.301478e+00  6.344732e-05  3.40e+04  8.85e-02  9.50e-01  0.00000e+00  1.00000e+00
  89300000  2.145516e+04  1.116302e-04  2.393422e+05  1.301973e+00  6.328952e-05  3.48e+04  8.70e-02  9.50e-01  0.00000e+00  1.00000e+00
  89400000  2.146656e+04  1.139845e-04  2.403758e+05  1.302478e+00  6.312881e-05  3.57e+04  8.47e-02  9.50e-01  0.00000e+00  1.00000e+00
  89500000  2.147825e+04  1.168551e-04  2.414400e+05  1.302996e+00  6.296448e-05  3.68e+04  8.15e-02  9.50e-01  0.00000e+00  1.00000e+00
  89600000  2.149028e+04  1.203067e-04  2.425403e+05  1.303530e+00  6.279577e-05  3.80e+04  7.72e-02  9.50e-01  0.00000e+00  1.00000e+00
  89700000  2.150272e+04  1.244358e-04  2.436834e+05  1.304082e+00  6.262178e-05  3.95e+04  7.19e-02  9.50e-01  0.00000e+00  1.00000e+00
  89800000  2.151566e+04  1.293846e-04  2.448773e+05  1.304657e+00  6.244142e-05  4.13e+04  6.56e-02  9.50e-01  0.00000e+00  1.00000e+00
  89900000  2.152920e+04  1.353643e-04  2.461322e+05  1.305258e+00  6.225335e-05  4.35e+04  6.64e-02  9.50e-01  0.00000e+00  1.00000e+00
  90000000  2.154347e+04  1.426958e-04  2.474615e+05  1.305891e+00  6.205580e-05  4.61e+04  7.41e-02  9.50e-01  0.00000e+00  1.00000e+00
  90100000  2.155864e+04  1.517400e-04  2.488821e+05  1.306565e+00  6.184655e-05  4.93e+04  8.43e-02  9.50e-01  0.00000e+00  1.00000e+00
  90200000  2.157398e+04  1.533888e-04  2.503255e+05  1.307245e+00  6.163589e-05  5.01e+04  8.70e-02  9.50e-01  0.00000e+00  1.00000e+00
  90300000  2.158894e+04  1.495727e-04  2.517401e+05  1.307908e+00  6.143133e-05  4.92e+04  8.43e-02  9.50e-01  0.00000e+00  1.00000e+00
  90400000  2.160348e+04  1.454339e-04  2.531221e+05  1.308552e+00  6.123326e-05  4.81e+04  8.20e-02  9.50e-01  0.00000e+00  1.00000e+00
  90500000  2.161758e+04  1.410396e-04  2.544686e+05  1.309175e+00  6.104196e-05  4.70e+04  8.01e-02  9.50e-01  0.00000e+00  1.00000e+00
  90600000  2.163123e+04  1.364930e-04  2.557775e+05  1.309777e+00  6.085757e-05  4.57e+04  7.87e-02  9.50e-01  0.00000e+00  1.00000e+00
  90700000  2.164443e+04  1.319214e-04  2.570480e+05  1.310359e+00  6.068006e-05  4.44e+04  7.78e-02  9.50e-01  0.00000e+00  1.00000e+00
  90800000  2.165717e+04  1.274618e-04  2.582806e+05  1.310920e+00  6.050919e-05  4.31e+04  7.74e-02  9.50e-01  0.00000e+00  1.00000e+00
  90900000  2.166950e+04  1.232449e-04  2.594772e+05  1.311461e+00  6.034457e-05  4.19e+04  7.75e-02  9.50e-01  0.00000e+00  1.00000e+00
  91000000  2.168144e+04  1.193836e-04  2.606408e+05  1.311985e+00  6.018566e-05  4.08e+04  7.81e-02  9.50e-01  0.00000e+00  1.00000e+00
  91100000  2.169303e+04  1.159642e-04  2.617755e+05  1.312494e+00  6.003180e-05  3.98e+04  7.90e-02  9.50e-01  0.00000e+00  1.00000e+00
  91200000  2.170434e+04  1.130444e-04  2.628858e+05  1.312990e+00  5.988228e-05  3.90e+04  8.03e-02  9.50e-01  0.00000e+00  1.00000e+00
  91300000  2.171540e+04  1.106546e-04  2.639768e+05  1.313475e+00  5.973635e-05  3.84e+04  8.18e-02  9.50e-01  0.00000e+00  1.00000e+00
  91400000  2.172628e+04  1.088032e-04  2.650535e+05  1.313951e+00  5.959326e-05  3.79e+04  8.34e-02  9.50e-01  0.00000e+00  1.00000e+00
  91500000  2.173703e+04  1.074819e-04  2.661212e+05  1.314422e+00  5.945229e-05  3.76e+04  8.50e-02  9.50e-01  0.00000e+00  1.00000e+00
  91600000  2.174770e+04  1.066726e-04  2.671849e+05  1.314890e+00  5.931273e-05  3.75e+04  8.66e-02  9.50e-01  0.00000e+00  1.00000e+00
  91700000  2.175833e+04  1.063528e-04  2.682494e+05  1.315356e+00  5.917393e-05  3.75e+04  8.79e-02  9.50e-01  0.00000e+00  1.00000e+00
  91800000  2.176898e+04  1.065000e-04  2.693194e+05  1.315824e+00  5.903529e-05  3.77e+04  8.89e-02  9.50e-01  0.00000e+00  1.00000e+00
  91900000  2.177969e+04  1.070957e-04  2.703997e+05  1.316294e+00  5.889620e-05  3.81e+04  8.95e-02  9.50e-01  0.00000e+00  1.00000e+00
  92000000  2.179051e+04  1.081282e-04  2.714946e+05  1.316769e+00  5.875610e-05  3.87e+04  8.94e-02  9.50e-01  0.00000e+00  1.00000e+00
  92100000  2.180146e+04  1.095950e-04  2.726088e+05  1.317251e+00  5.861445e-05  3.94e+04  8.87e-02  9.50e-01  0.00000e+00  1.00000e+00
  92200000  2.181262e+04  1.115048e-04  2.737470e+05  1.317742e+00  5.847068e-05  4.02e+04  8.72e-02  9.50e-01  0.00000e+00  1.00000e+00
  92300000  2.182400e+04  1.138808e-04  2.749143e+05  1.318244e+00  5.832422e-05  4.13e+04  8.49e-02  9.50e-01  0.00000e+00  1.00000e+00
  92400000  2.183568e+04  1.167636e-04  2.761160e+05  1.318758e+00  5.817444e-05  4.25e+04  8.16e-02  9.50e-01  0.00000e+00  1.00000e+00
  92500000  2.184770e+04  1.202170e-04  2.773586e+05  1.319288e+00  5.802066e-05  4.40e+04  7.73e-02  9.50e-01  0.00000e+00  1.00000e+00
  92600000  2.186013e+04  1.243358e-04  2.786493e+05  1.319837e+00  5.786206e-05  4.57e+04  7.20e-02  9.50e-01  0.00000e+00  1.00000e+00
  92700000  2.187306e+04  1.292593e-04  2.799972e+05  1.320408e+00  5.769769e-05  4.78e+04  6.56e-02  9.50e-01  0.00000e+00  1.00000e+00
  92800000  2.188658e+04  1.351936e-04  2.814133e+05  1.321004e+00  5.752633e-05  5.02e+04  6.58e-02  9.50e-01  0.00000e+00  1.00000e+00
  92900000  2.190083e+04  1.424512e-04  2.829126e+05  1.321633e+00  5.734641e-05  5.32e+04  7.32e-02  9.50e-01  0.00000e+00  1.00000e+00
  93000000  2.191597e+04  1.514789e-04  2.845148e+05  1.322301e+00  5.715581e-05  5.69e+04  8.32e-02  9.50e-01  0.00000e+00  1.00000e+00
  93100000  2.193136e+04  1.539104e-04  2.861510e+05  1.322980e+00  5.696295e-05  5.82e+04  8.67e-02  9.50e-01  0.00000e+00  1.00000e+00
  93200000  2.194638e+04  1.501430e-04  2.877551e+05  1.323641e+00  5.677558e-05  5.71e+04  8.40e-02  9.50e-01  0.00000e+00  1.00000e+00
  93300000  2.196098e+04  1.460408e-04  2.893228e+05  1.324283e+00  5.659409e-05  5.59e+04  8.16e-02  9.50e-01  0.00000e+00  1.00000e+00
  93400000  2.197515e+04  1.416657e-04  2.908505e+05  1.324905e+00  5.641875e-05  5.46e+04  7.97e-02  9.50e-01  0.00000e+00  1.00000e+00
  93500000  2.198886e+04  1.371172e-04  2.923357e+05  1.325507e+00  5.624972e-05  5.31e+04  7.83e-02  9.50e-01  0.00000e+00  1.00000e+00
  93600000  2.200211e+04  1.325210e-04  2.937772e+05  1.326087e+00  5.608699e-05  5.16e+04  7.74e-02  9.50e-01  0.00000e+00  1.00000e+00
  93700000  2.201491e+04  1.280143e-04  2.951754e+05  1.326647e+00  5.593038e-05  5.01e+04  7.70e-02  9.50e-01  0.00000e+00  1.00000e+00
  93800000  2.202729e+04  1.237310e-04  2.965323e+05  1.327188e+00  5.577955e-05  4.87e+04  7.71e-02  9.50e-01  0.00000e+00  1.00000e+00
  93900000  2.203927e+04  1.197878e-04  2.978509e+05  1.327710e+00  5.563402e-05  4.74e+04  7.76e-02  9.50e-01  0.00000e+00  1.00000e+00
  94000000  2.205089e+04  1.162757e-04  2.991358e+05  1.328217e+00  5.549322e-05  4.62e+04  7.85e-02  9.50e-01  0.00000e+00  1.00000e+00
  94100000  2.206222e+04  1.132569e-04  3.003921e+05  1.328711e+00  5.535650e-05  4.52e+04  7.98e-02  9.50e-01  0.00000e+00  1.00000e+00
  94200000  2.207330e+04  1.107656e-04  3.016253e+05  1.329193e+00  5.522317e-05  4.44e+04  8.13e-02  9.50e-01  0.00000e+00  1.00000e+00
  94300000  2.208418e+04  1.088123e-04  3.028413e+05  1.329667e+00  5.509255e-05  4.38e+04  8.29e-02  9.50e-01  0.00000e+00  1.00000e+00
  94400000  2.209492e+04  1.073904e-04  3.040458e+05  1.330135e+00  5.496398e-05  4.34e+04  8.46e-02  9.50e-01  0.00000e+00  1.00000e+00
  94500000  2.210556e+04  1.064820e-04  3.052446e+05  1.330598e+00  5.483682e-05  4.33e+04  8.62e-02  9.50e-01  0.00000e+00  1.00000e+00
  94600000  2.211617e+04  1.060638e-04  3.064433e+05  1.331061e+00  5.471046e-05  4.33e+04  8.77e-02  9.50e-01  0.00000e+00  1.00000e+00
  94700000  2.212678e+04  1.061121e-04  3.076469e+05  1.331523e+00  5.458435e-05  4.35e+04  8.88e-02  9.50e-01  0.00000e+00  1.00000e+00
  94800000  2.213744e+04  1.066061e-04  3.088609e+05  1.331989e+00  5.445795e-05  4.39e+04  8.96e-02  9.50e-01  0.00000e+00  1.00000e+00
  94900000  2.214820e+04  1.075315e-04  3.100901e+05  1.332458e+00  5.433075e-05  4.44e+04  8.98e-02  9.50e-01  0.00000e+00  1.00000e+00
  95000000  2.215908e+04  1.088821e-04  3.113396e+05  1.332934e+00  5.420226e-05  4.52e+04  8.93e-02  9.50e-01  0.00000e+00  1.00000e+00
  95100000  2.217015e+04  1.106625e-04  3.126145e+05  1.333418e+00  5.407199e-05  4.61e+04  8.81e-02  9.50e-01  0.00000e+00  1.00000e+00
  95200000  2.218144e+04  1.128903e-04  3.139204e+05  1.333912e+00  5.393941e-05  4.73e+04  8.60e-02  9.50e-01  0.00000e+00  1.00000e+00
  95300000  2.219300e+04  1.155990e-04  3.152631e+05  1.334419e+00  5.380400e-05  4.86e+04  8.30e-02  9.50e-01  0.00000e+00  1.00000e+00
  95400000  2.220488e+04  1.188426e-04  3.166492e+05  1.334940e+00  5.366517e-05  5.02e+04  7.91e-02  9.50e-01  0.00000e+00  1.00000e+00
  95500000  2.221715e+04  1.227021e-04  3.180864e+05  1.335478e+00  5.352222e-05  5.21e+04  7.41e-02  9.50e-01  0.00000e+00  1.00000e+00
  95600000  2.222988e+04  1.272964e-04  3.195839e+05  1.336036e+00  5.337436e-05  5.43e+04  6.81e-02  9.50e-01  0.00000e+00  1.00000e+00
  95700000  2.224316e+04  1.327999e-04  3.211531e+05  1.336619e+00  5.322059e-05  5.70e+04  6.38e-02  9.50e-01  0.00000e+00  1.00000e+00
  95800000  2.225711e+04  1.394737e-04  3.228089e+05  1.337230e+00  5.305963e-05  6.02e+04  6.96e-02  9.50e-01  0.00000e+00  1.00000e+00
  95900000  2.227188e+04  1.477218e-04  3.245710e+05  1.337878e+00  5.288979e-05  6.41e+04  7.83e-02  9.50e-01  0.00000e+00  1.00000e+00
  96000000  2.228737e+04  1.548549e-04  3.264274e+05  1.338557e+00  5.271244e-05  6.76e+04  8.66e-02  9.50e-01  0.00000e+00  1.00000e+00
  96100000  2.230258e+04  1.521128e-04  3.282600e+05  1.339223e+00  5.253895e-05  6.68e+04  8.46e-02  9.50e-01  0.00000e+00  1.00000e+00
  96200000  2.231740e+04  1.481714e-04  3.300537e+05  1.339871e+00  5.237065e-05  6.55e+04  8.21e-02  9.50e-01  0.00000e+00  1.00000e+00
  96300000  2.233179e+04  1.439153e-04  3.318039e+05  1.340500e+00  5.220785e-05  6.40e+04  8.00e-02  9.50e-01  0.00000e+00  1.00000e+00
  96400000  2.234573e+04  1.394266e-04  3.335071e+05  1.341108e+00  5.205076e-05  6.23e+04  7.84e-02  9.50e-01  0.00000e+00  1.00000e+00
  96500000  2.235921e+04  1.348201e-04  3.351611e+05  1.341695e+00  5.189944e-05  6.06e+04  7.73e-02  9.50e-01  0.00000e+00  1.00000e+00
  96600000  2.237224e+04  1.302302e-04  3.367654e+05  1.342261e+00  5.175383e-05  5.88e+04  7.67e-02  9.50e-01  0.00000e+00  1.00000e+00
  96700000  2.238482e+04  1.257954e-04  3.383212e+05  1.342808e+00  5.161368e-05  5.71e+04  7.66e-02  9.50e-01  0.00000e+00  1.00000e+00
  96800000  2.239698e+04  1.216434e-04  3.398315e+05  1.343335e+00  5.147862e-05  5.55e+04  7.69e-02  9.50e-01  0.00000e+00  1.00000e+00
  96900000  2.240877e+04  1.178796e-04  3.413007e+05  1.343846e+00  5.134818e-05  5.41e+04  7.77e-02  9.50e-01  0.00000e+00  1.00000e+00
  97000000  2.242023e+04  1.145816e-04  3.427341e+05  1.344343e+00  5.122177e-05  5.28e+04  7.88e-02  9.50e-01  0.00000e+00  1.00000e+00
  97100000  2.243141e+04  1.117973e-04  3.441379e+05  1.344827e+00  5.109880e-05  5.17e+04  8.02e-02  9.50e-01  0.00000e+00  1.00000e+00
  97200000  2.244236e+04  1.095485e-04  3.455185e+05  1.345301e+00  5.097863e-05  5.09e+04  8.19e-02  9.50e-01  0.00000e+00  1.00000e+00
  97300000  2.245314e+04  1.078360e-04  3.468825e+05  1.345768e+00  5.086066e-05  5.03e+04  8.36e-02  9.50e-01  0.00000e+00  1.00000e+00
  97400000  2.246381e+04  1.066462e-04  3.482364e+05  1.346229e+00  5.074429e-05  5.00e+04  8.53e-02  9.50e-01  0.00000e+00  1.00000e+00
  97500000  2.247440e+04  1.059570e-04  3.495866e+05  1.346688e+00  5.062894e-05  4.99e+04  8.69e-02  9.50e-01  0.00000e+00  1.00000e+00
  97600000  2.248498e+04  1.057434e-04  3.509390e+05  1.347146e+00  5.051411e-05  5.00e+04  8.83e-02  9.50e-01  0.00000e+00  1.00000e+00
  97700000  2.249558e+04  1.059816e-04  3.522996e+05  1.347606e+00  5.039928e-05  5.03e+04  8.94e-02  9.50e-01  0.00000e+00  1.00000e+00
  97800000  2.250624e+04  1.066522e-04  3.536740e+05  1.348069e+00  5.028399e-05  5.09e+04  8.99e-02  9.50e-01  0.00000e+00  1.00000e+00
  97900000  2.251702e+04  1.077429e-04  3.550677e+05  1.348536e+00  5.016779e-05  5.16e+04  8.99e-02  9.50e-01  0.00000e+00  1.00000e+00
  98000000  2.252794e+04  1.092507e-04  3.564865e+05  1.349011e+00  5.005024e-05  5.25e+04  8.93e-02  9.50e-01  0.00000e+00  1.00000e+00
  98100000  2.253906e+04  1.111837e-04  3.579360e+05  1.349495e+00  4.993089e-05  5.37e+04  8.78e-02  9.50e-01  0.00000e+00  1.00000e+00
  98200000  2.255042e+04  1.135633e-04  3.594224e+05  1.349989e+00  4.980929e-05  5.51e+04  8.54e-02  9.50e-01  0.00000e+00  1.00000e+00
  98300000  2.256206e+04  1.164282e-04  3.609526e+05  1.350496e+00  4.968494e-05  5.68e+04  8.21e-02  9.50e-01  0.00000e+00  1.00000e+00
  98400000  2.257404e+04  1.198381e-04  3.625341e+05  1.351018e+00  4.955729e-05  5.87e+04  7.79e-02  9.50e-01  0.00000e+00  1.00000e+00
  98500000  2.258643e+04  1.238819e-04  3.641758e+05  1.351558e+00  4.942570e-05  6.10e+04  7.26e-02  9.50e-01  0.00000e+00  1.00000e+00
  98600000  2.259930e+04  1.286891e-04  3.658886e+05  1.352120e+00  4.928942e-05  6.36e+04  6.62e-02  9.50e-01  0.00000e+00  1.00000e+00
  98700000  2.261275e+04  1.344503e-04  3.676861e+05  1.352706e+00  4.914748e-05  6.68e+04  6.42e-02  9.50e-01  0.00000e+00  1.00000e+00
  98800000  2.262689e+04  1.414517e-04  3.695859e+05  1.353323e+00  4.899866e-05  7.07e+04  7.10e-02  9.50e-01  0.00000e+00  1.00000e+00
  98900000  2.264190e+04  1.501406e-04  3.716121e+05  1.353977e+00  4.884128e-05  7.55e+04  8.02e-02  9.50e-01  0.00000e+00  1.00000e+00
  99000000  2.265742e+04  1.551602e-04  3.737164e+05  1.354653e+00  4.867928e-05  7.85e+04  8.63e-02  9.50e-01  0.00000e+00  1.00000e+00
  99100000  2.267258e+04  1.516334e-04  3.757830e+05  1.355312e+00  4.852162e-05  7.72e+04  8.36e-02  9.50e-01  0.00000e+00  1.00000e+00
  99200000  2.268735e+04  1.476417e-04  3.778046e+05  1.355954e+00  4.836872e-05  7.56e+04  8.12e-02  9.50e-01  0.00000e+00  1.00000e+00
  99300000  2.270168e+04  1.433391e-04  3.797763e+05  1.356576e+00  4.822088e-05  7.38e+04  7.92e-02  9.50e-01  0.00000e+00  1.00000e+00
  99400000  2.271556e+04  1.388133e-04  3.816941e+05  1.357178e+00  4.807827e-05  7.19e+04  7.77e-02  9.50e-01  0.00000e+00  1.00000e+00
  99500000  2.272898e+04  1.341835e-04  3.835557e+05  1.357758e+00  4.794094e-05  6.99e+04  7.67e-02  9.50e-01  0.00000e+00  1.00000e+00
  99600000  2.274194e+04  1.295863e-04  3.853608e+05  1.358318e+00  4.780880e-05  6.78e+04  7.62e-02  9.50e-01  0.00000e+00  1.00000e+00
  99700000  2.275446e+04  1.251608e-04  3.871112e+05  1.358859e+00  4.768163e-05  6.58e+04  7.62e-02  9.50e-01  0.00000e+00  1.00000e+00
  99800000  2.276656e+04  1.210329e-04  3.888103e+05  1.359381e+00  4.755907e-05  6.40e+04  7.67e-02  9.50e-01  0.00000e+00  1.00000e+00
  99900000  2.277829e+04  1.173055e-04  3.904633e+05  1.359886e+00  4.744066e-05  6.23e+04  7.75e-02  9.50e-01  0.00000e+00  1.00000e+00
 100000000  2.278970e+04  1.140524e-04  3.920763e+05  1.360377e+00  4.732588e-05  6.08e+04  7.87e-02  9.50e-01  0.00000e+00  1.00000e+00
 100100000  2.280083e+04  1.113178e-04  3.936565e+05  1.360856e+00  4.721418e-05  5.96e+04  8.02e-02  9.50e-01  0.00000e+00  1.00000e+00
 100200000  2.281174e+04  1.091203e-04  3.952111e+05  1.361325e+00  4.710498e-05  5.87e+04  8.19e-02  9.50e-01  0.00000e+00  1.00000e+00
 100300000  2.282248e+04  1.074579e-04  3.967475e+05  1.361788e+00  4.699772e-05  5.81e+04  8.36e-02  9.50e-01  0.00000e+00  1.00000e+00
 100400000  2.283312e+04  1.063147e-04  3.982732e+05  1.362245e+00  4.689186e-05  5.77e+04  8.54e-02  9.50e-01  0.00000e+00  1.00000e+00
 100500000  2.284368e+04  1.056673e-04  3.997951e+05  1.362700e+00  4.678690e-05  5.76e+04  8.71e-02  9.50e-01  0.00000e+00  1.00000e+00
 100600000  2.285423e+04  1.054895e-04  4.013201e+05  1.363154e+00  4.668236e-05  5.77e+04  8.85e-02  9.50e-01  0.00000e+00  1.00000e+00
 100700000  2.286481e+04  1.057569e-04  4.028545e+05  1.363610e+00  4.657779e-05  5.81e+04  8.96e-02  9.50e-01  0.00000e+00  1.00000e+00
 100800000  2.287545e+04  1.064495e-04  4.044049e+05  1.364069e+00  4.647278e-05  5.87e+04  9.02e-02  9.50e-01  0.00000e+00  1.00000e+00
 100900000  2.288621e+04  1.075546e-04  4.059772e+05  1.364534e+00  4.636691e-05  5.96e+04  9.02e-02  9.50e-01  0.00000e+00  1.00000e+00
 101000000  2.289711e+04  1.090687e-04  4.075778e+05  1.365005e+00  4.625981e-05  6.07e+04  8.96e-02  9.50e-01  0.00000e+00  1.00000e+00
 101100000  2.290821e+04  1.109990e-04  4.092130e+05  1.365485e+00  4.615106e-05  6.20e+04  8.81e-02  9.50e-01  0.00000e+00  1.00000e+00
